parent;predicate;child;parentLabel;childLabel
http://data.europa.eu/esco/isco/C2359;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2412bbb1-29ca-4e17-a2b8-70694f0cb14f;Onderwijsgevenden, niet elders geclassificeerd;leerlingbegeleider
http://data.europa.eu/esco/isco/C2359;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3d0f86c1-9bdd-4e84-bc62-93a716128c8d;Onderwijsgevenden, niet elders geclassificeerd;remedial teacher
http://data.europa.eu/esco/isco/C2359;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/59bce29f-5c8b-47cf-bfd4-6ec003f5323a;Onderwijsgevenden, niet elders geclassificeerd;privéleraar/privélerares
http://data.europa.eu/esco/isco/C2359;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2ddde737-28f3-444d-b1f8-ef12cc2df3c7;Onderwijsgevenden, niet elders geclassificeerd;studentenondersteuner
http://data.europa.eu/esco/isco/C3313;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6;Vakspecialisten boekhouding;assistent-boekhouder
http://data.europa.eu/esco/isco/C3313;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bb4ca5c1-879d-44e8-840d-24f320206bff;Vakspecialisten boekhouding;subsidiecoördinator
http://data.europa.eu/esco/isco/C3313;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c3aae59e-1441-4b3e-bdd1-6da50dc7cf42;Vakspecialisten boekhouding;boekhouder
http://data.europa.eu/esco/isco/C3123;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f;Toezichthoudend personeel in de bouwnijverheid;bouwopzichter
http://data.europa.eu/esco/isco/C3123;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e575efca-c3e4-43fe-8c46-327d310f795e;Toezichthoudend personeel in de bouwnijverheid;voorman civiele onderwaterbouw
http://data.europa.eu/esco/isco/C3117;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea;Mijntechnici en technici op metallurgisch gebied;veiligheidsinspecteur mijnbouw
http://data.europa.eu/esco/isco/C7313;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/73bcde7c-bc34-485d-a7af-7b94fc43f61b;Juweliers en bewerkers van edele metalen;edelsteenslijper
http://data.europa.eu/esco/isco/C2141;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe;Industrieel ingenieurs en productie-ingenieurs;bedrijfsingenieur
http://data.europa.eu/esco/isco/C3132;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d43e9693-7087-412c-b54c-e9068012630a;Bedieningspersoneel verbrandingsovens en waterzuiveringsinstallaties;exploitatietechnicus afvalwaterzuivering
http://data.europa.eu/esco/isco/C3252;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/14eb2c85-fce5-40b6-bcd0-46ac99994b0d;Technici op het gebied van medische dossiers en gezondheidsvoorlichting;medisch-archiefmedewerker
http://data.europa.eu/esco/isco/C8160;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d;Bedieningspersoneel van machines voor de vervaardiging van voedingsmiddelen e.d.;medewerker voedselproductie
http://data.europa.eu/esco/isco/C5164;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc;Dierenverzorgers;medewerker dierverzorging
http://data.europa.eu/esco/isco/C3112;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0f5cc4eb-925d-4b99-be6d-b0964a253a9a;Technici op het gebied van weg- en waterbouw;technicus civiele bouwkunde
http://data.europa.eu/esco/isco/C2351;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5a282a39-5346-454a-b1ef-c1217c50e156;Specialisten op het gebied van onderwijsmethoden;onderwijsonderzoeker
http://data.europa.eu/esco/isco/C3153;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/9a4ba556-e72b-49c2-834c-d6a03a2fc906;Piloten e.d.;piloot
http://data.europa.eu/esco/isco/C8143;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b;Bedieningspersoneel van machines voor de vervaardiging van producten van papier;operator golfkartonmachine
http://data.europa.eu/esco/isco/C2133;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/69e6db0b-30b4-4e0e-b95b-173f8bc3da73;Milieudeskundigen;milieutechnisch medewerker luchthaven
http://data.europa.eu/esco/isco/C2320;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/81f8d141-3f67-4fb0-a349-db0147ef7b3a;Onderwijsgevenden in het beroepsonderwijs;vakdocent beroepsonderwijs
http://data.europa.eu/esco/isco/C2634;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/52ded7d7-11df-42e3-b90a-d7f4b70fb4b9;Psychologen;psycholoog
http://data.europa.eu/esco/isco/C2354;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/f235bc5a-dbf6-4f9e-bbdb-cf313d32b75b;Andere muziekleraren;muziekleraar
http://data.europa.eu/esco/isco/C5142;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/72413d91-f212-4ad6-bf95-8b78a37c041a;Schoonheidsspecialisten e.d.;ontharingsspecialist
http://data.europa.eu/esco/isco/C3258;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/64e909ad-1bd0-493c-a8dc-1afbed0c9c2f;Ambulancepersoneel;ambulancechauffeur
http://data.europa.eu/esco/isco/C2164;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e14548c8-c2b9-4ef8-8670-d5967d7ad804;Stedenbouwkundigen en verkeersplanologen;stedenbouwkundige
http://data.europa.eu/esco/isco/C2164;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/93e4e70b-aae4-4fdc-8037-e48e7077564e;Stedenbouwkundigen en verkeersplanologen;verkeerskundige
http://data.europa.eu/esco/isco/C2164;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3b129d8d-268e-465a-b0c5-bf32cae59a41;Stedenbouwkundigen en verkeersplanologen;beheerder mobiliteitsdiensten
http://data.europa.eu/esco/isco/C2164;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/44508e7b-f56b-4bfb-9cd6-879838aecd94;Stedenbouwkundigen en verkeersplanologen;planoloog
http://data.europa.eu/esco/isco/C1324;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac;Leidinggevende functies op het gebied van toelevering, distributie en op aanverwante gebieden;manager luchtvaart
http://data.europa.eu/esco/isco/C9510;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5ff100c2-00cd-4c64-82ae-8feab6712557;Op straat uitgeoefende dienstverlenende beroepen;folderbezorger
http://data.europa.eu/esco/isco/C7322;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4f7e7482-39e7-4f3a-bf11-763620f4b8e0;Drukkers;blinddrukker
http://data.europa.eu/esco/isco/C8121;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84;Bedieningspersoneel van metaalbewerkings- en metaalverwerkingsinstallaties;operator draadtrekmachine
http://data.europa.eu/esco/isco/C8142;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/502fe307-ae65-46cb-a485-e559b9a35266;Bedieningspersoneel van machines voor de vervaardiging van producten van kunststof;operator spuitgietmachine
http://data.europa.eu/esco/isco/C8131;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/39e06c20-d262-44f9-a6a8-a0f3ba9e887c;Bedieningspersoneel van machines en installaties voor de chemische industrie;zeepzieder
http://data.europa.eu/esco/isco/C1321;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6426ada1-4d8c-4612-99e3-91bc569805ee;Leidinggevende functies in de industrie;productiemanager
http://data.europa.eu/esco/isco/C4323;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e9640041-ca34-4955-aa8c-629717d0dcda;Administratief transportpersoneel;verkeersleider tram
http://data.europa.eu/esco/isco/C8160;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/b997a091-23b3-4f87-a6bc-bdbea2f609ae;Bedieningspersoneel van machines voor de vervaardiging van voedingsmiddelen e.d.;wijnvergister
http://data.europa.eu/esco/isco/C1223;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440;Leidinggevende functies op het gebied van speur- en ontwikkelingswerk;manager onderzoek en ontwikkeling
http://data.europa.eu/esco/isco/C1223;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/9f508305-80ce-4111-8722-f2c9b4a44890;Leidinggevende functies op het gebied van speur- en ontwikkelingswerk;productmanager
http://data.europa.eu/esco/isco/C7233;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2aa7fbbb-f06e-4454-8ff8-2d799e86ba51;Monteurs industriële en landbouwmachines;monteur textielmachines
http://data.europa.eu/esco/isco/C7131;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a2abd144-2a36-45ea-919c-1fcc6ebc5d45;Schilders e.d.;behanger
http://data.europa.eu/esco/isco/C0110;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497;Officieren;legerkapitein
http://data.europa.eu/esco/isco/C3253;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47;Vakspecialisten basisgezondheidszorg;gezondheidsvoorlichtings- en opvoedingsconsulent
http://data.europa.eu/esco/isco/C2612;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be;Rechters;rechter
http://data.europa.eu/esco/isco/C8219;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/af2f3615-63ab-44dc-957d-c9660410d336;Assembleurs, niet elders geclassificeerd;assemblagemedewerker metaal
http://data.europa.eu/esco/isco/C8211;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ad7c76e8-af96-42af-99a5-d579f707758c;Assembleurs van mechanische werktuigen;assemblagetechnicus vliegtuigen
http://data.europa.eu/esco/isco/C8171;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c32155d3-9ac5-4e44-8e8b-25c47ad31c38;Bedieningspersoneel van machines voor de vervaardiging van papierpulp en papier;operator verpulping
http://data.europa.eu/esco/isco/C8171;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bb131b09-5fdf-4f4f-a76c-402c69cd090a;Bedieningspersoneel van machines voor de vervaardiging van papierpulp en papier;technisch operator pulpproductie
http://data.europa.eu/esco/isco/C8171;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/41535a7d-f2ed-4937-9b7e-3b14c8c755b3;Bedieningspersoneel van machines voor de vervaardiging van papierpulp en papier;operator bleekinstallatie
http://data.europa.eu/esco/isco/C8171;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/8870032b-9be3-4fd4-b9fb-1d8d9de33c5f;Bedieningspersoneel van machines voor de vervaardiging van papierpulp en papier;operator ontinkting
http://data.europa.eu/esco/isco/C8171;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/8f654b67-89f8-4669-8c9c-a4875bf22699;Bedieningspersoneel van machines voor de vervaardiging van papierpulp en papier;operator strijkmachine
http://data.europa.eu/esco/isco/C8171;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3723d7a6-7e65-4735-8235-cb01fb661b2f;Bedieningspersoneel van machines voor de vervaardiging van papierpulp en papier;operator vormkarton
http://data.europa.eu/esco/isco/C8171;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4b6a55a8-8ec9-4ae2-9f62-ebcea1fa93d0;Bedieningspersoneel van machines voor de vervaardiging van papierpulp en papier;operator papiermachine
http://data.europa.eu/esco/isco/C8171;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/728b9e5b-3da4-4dbd-ac36-614ebdb6c8c0;Bedieningspersoneel van machines voor de vervaardiging van papierpulp en papier;operator stofvoorbereiding
http://data.europa.eu/esco/isco/C1324;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5;Leidinggevende functies op het gebied van toelevering, distributie en op aanverwante gebieden;manager logistiek en distributie
http://data.europa.eu/esco/isco/C3315;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2339733d-5a37-4031-b587-db28848e4958;Taxateurs en schadebeoordelaars;insolventiemedewerker
http://data.europa.eu/esco/isco/C8159;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/28dbd459-d634-484a-92d7-e6f8dc1ec532;Bedieningspersoneel van machines voor de vervaardiging van producten van textiel, bont en leer, niet elders geclassificeerd;technicus vlechtmachine
http://data.europa.eu/esco/isco/C8122;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1c5ec3d2-a241-4ba2-ba20-e4da565383a6;Bedieningspersoneel van installaties voor het bekleden of voor andere oppervlaktebehandelingen van metalen;trommelaar
http://data.europa.eu/esco/isco/C8212;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3e524c3e-3ee8-47dd-8463-2c2a41b548bf;Assembleurs van elektrische en elektronische apparatuur;assemblagemedewerker elektrische apparatuur
http://data.europa.eu/esco/isco/C2151;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22;Elektrotechnisch ingenieurs;ingenieur elektriciteit
http://data.europa.eu/esco/isco/C1112;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a8d05b64-f60b-4dd9-91c2-e2e63d82f2f5;Ambtenaren in beleidvoerende functies;consul
http://data.europa.eu/esco/isco/C0310;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996;Andere rangen;explosievenruimer
http://data.europa.eu/esco/isco/C7318;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/8b97d85f-4a7a-4908-aa72-9c947c0cb0cd;Ambachtslieden werkend met textiel, leder e.d.;tapijtknoper
http://data.europa.eu/esco/isco/C5223;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/547b304b-9a72-4717-9b24-b7046df5f64e;Verkoopmedewerkers;verkoopspecialist
http://data.europa.eu/esco/isco/C1346;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/594170bc-5663-40b0-97ef-c9f1ad51b2a0;Filiaalhouders op het gebied van financiële en verzekeringsdiensten;hoofd verzekeringsagentschap
http://data.europa.eu/esco/isco/C3254;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6e0e068b-cd5c-4400-8899-54056087fa14;Opticiens;opticien
http://data.europa.eu/esco/isco/C7534;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/95a89206-4dc8-4753-a5d9-bc14a0e5f7ca;Stoffeerders e.d.;stoffeerder
http://data.europa.eu/esco/isco/C1324;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74;Leidinggevende functies op het gebied van toelevering, distributie en op aanverwante gebieden;logistiek manager
http://data.europa.eu/esco/isco/C8342;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/cb3c0f82-a79b-4518-ad1f-5463b3e74831;Bedieningspersoneel van grondverzetmachines e.d.;machinist scraper
http://data.europa.eu/esco/isco/C2632;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/441a5b76-2f51-4704-9df7-3b8e715dd3ad;Sociologen, antropologen e.d.;gedragswetenschapper
http://data.europa.eu/esco/isco/C3113;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/9aa2a36f-296e-45fe-9798-b7839e0ed389;Technici op het gebied van de elektrotechniek;elektrotechnicus
http://data.europa.eu/esco/isco/C3411;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/771a47c9-9cf4-4368-9752-2a1ea5a783d7;Vakspecialisten op juridisch gebied e.d.;privédetective
http://data.europa.eu/esco/isco/C3119;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/59dae100-fdfe-44bd-8bd8-a0d3cd813ce4;Technici op het gebied van natuurkunde en ingenieurswetenschappen, niet elders geclassificeerd;productietechnicus schoeisel
http://data.europa.eu/esco/isco/C2652;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/f6803a58-91d9-4251-9a07-09fc387cec16;Musici, zangers en componisten;muzikant
http://data.europa.eu/esco/isco/C8111;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4542ff68-f809-4ba1-857c-fd26d0914eaa;Mijnwerkers en arbeiders in steengroeven;afwateringstechnicus
http://data.europa.eu/esco/isco/C8131;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/30cdbb0a-4f62-4d0e-811c-72e3f95d017b;Bedieningspersoneel van machines en installaties voor de chemische industrie;operator nitreerinstallatie
http://data.europa.eu/esco/isco/C1213;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1c85eee2-a8ca-4750-a889-10a3e6c17b80;Leidinggevende functies op het gebied van beleid en planning;beheerder van EU-fondsen
http://data.europa.eu/esco/isco/C4224;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6e6e44ba-d9f0-403b-93d4-a8d4bd67787a;Hotelreceptionisten;nachtportier
http://data.europa.eu/esco/isco/C2513;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890;Web- en multimediaontwikkelaars;user interface designer
http://data.europa.eu/esco/isco/C8342;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/b5b8c259-7557-4f5f-9f56-155b038946c1;Bedieningspersoneel van grondverzetmachines e.d.;machinebediener bovengrondse mijnbouw
